Latitude,Longitude,Rainfall (mm),Temperature (°C),Humidity (%),River Discharge (m³/s),Water Level (m),Elevation (m),Land Cover,Soil Type,Population Density,Infrastructure,Historical Floods,Flood Occurred
30.0695161921183,80.82147570924413,208.7104,36.3451,93.5048,3332.5987,5.4538,218.0578,Agricultural,Rocky,792.687,1,0,1
22.968638773454796,72.9574897647341,26.8456,33.9473,31.7564,340.9642,0.8565,1264.796,Forest,Clay,623.8005,1,0,0
31.114412352535602,68.32684430926146,13.6523,36.9816,43.5219,759.2336,0.9406,203.0519,Agricultural,Loam,654.8037,1,0,0
33.013646853248396,75.02125647217854,12.9904,22.8994,32.2523,245.6751,0.5,110.8365,Wetland,Sandy,1783.8183,0,1,1
16.113195748208135,78.81693580274708,116.337,17.8438,78.3844,3452.2856,5.2438,6551.3672,Agricultural,Peat,3087.1142,1,1,1
21.671888846168308,81.80276686443933,50.4961,18.5256,37.8661,872.0467,2.2088,33.5675,Forest,Loam,995.8073,0,0,0
32.56478139320521,82.9470341075558,9.8797,37.2028,43.5304,778.8745,0.5,128.0625,Urban,Clay,1477.0828,1,1,0
14.27561200148883,90.49205059257605,15.1083,33.5944,41.0283,196.0152,0.7098,240.0047,Water Body,Sandy,520.395,1,1,0
20.503202884727507,92.16975370954648,40.3461,15.0,64.8112,1574.7947,3.3503,283.9095,Desert,Peat,664.1818,1,1,1
28.44664041343852,71.86542104731504,46.8414,32.8611,49.5857,564.7421,0.5,250.8478,Forest,Sandy,1519.6076,1,1,0
21.059682788984134,78.19306874698677,19.2229,16.7495,30.9627,686.3811,0.5,310.7629,Urban,Clay,1633.6117,0,0,0
27.678923522844503,93.84102403855756,49.0619,33.397,48.7454,745.4742,0.8422,6428.9792,Agricultural,Peat,1338.6536,1,1,0
8.566459860516199,69.53230664334727,24.8498,24.3933,47.3999,1243.5959,2.0685,174.489,Wetland,Sandy,1039.9569,0,0,1
21.453141480965485,69.2819089978295,76.2085,36.4522,51.905,977.9486,1.1622,1897.5283,Agricultural,Rocky,332.2703,1,0,0
33.52712553359902,73.30753212560445,108.9298,31.382,87.1899,2155.86,3.6514,3342.7953,Desert,Silt,502.5001,1,0,0
30.754785600590797,76.67550490062533,10.3675,35.0028,54.1296,696.7358,1.0006,1039.121,Water Body,Clay,1778.3613,0,0,0
29.508212325456178,92.36855310857223,12.3031,31.3203,35.7301,559.577,1.027,257.4513,Agricultural,Rocky,3739.4212,1,0,0
10.38672566688395,78.56397913071149,13.931,15.0,35.0466,335.6584,0.5,138.6191,Wetland,Clay,411.1107,1,1,0
10.756159108303054,86.34295345860039,2.9791,23.5311,44.9513,142.9926,0.9005,1411.015,Agricultural,Rocky,1855.5669,0,0,0
27.018763909857462,82.3291029644036,27.9547,38.3699,57.9394,679.227,0.5203,582.8636,Agricultural,Clay,9579.4015,1,0,0
28.902630500619086,95.52509405165992,29.0145,39.4627,47.2658,724.7282,0.5828,91.2791,Agricultural,Loam,3741.1904,1,1,0
20.061292235980048,91.50720186564985,206.3729,31.4849,100.0,3569.8891,5.2148,355.7663,Urban,Clay,7062.8618,0,0,1
20.3452213297277,85.33383903358524,28.8902,25.7403,47.3217,830.4118,0.9284,150.7686,Urban,Sandy,510.6752,0,0,0
11.576707721232017,90.51686126752446,231.8682,23.0837,100.0,3674.6989,6.7882,225.8004,Wetland,Peat,3430.7565,0,1,1
11.837869461270515,69.95795730967599,135.6333,28.3762,95.8629,2912.0615,4.9801,505.0924,Agricultural,Loam,765.1556,1,1,1
12.672449570218854,94.00725880333033,35.1856,34.784,29.4718,491.1619,0.5,135.5201,Agricultural,Silt,761.455,0,0,0
29.285089915012183,70.1389091273508,20.4716,33.1931,33.1175,295.2771,0.5,262.0459,Forest,Silt,652.6484,1,1,0
30.129871477786413,85.18360637116841,169.1404,37.3563,78.4828,3246.7812,4.7603,263.6149,Agricultural,Silt,3097.628,0,0,1
31.512714461009253,82.39209679345747,60.7316,39.3686,71.3206,1613.9049,3.7763,7589.6404,Wetland,Clay,2914.1323,1,1,1
31.484933876975923,89.63482233442035,26.6988,40.3463,34.9532,400.0072,1.5411,238.3678,Agricultural,Clay,1205.0455,1,1,0
10.790413483168933,89.17779037442907,35.1025,33.7037,59.1503,681.6213,0.5,1120.6892,Wetland,Sandy,530.9364,1,0,0
10.390102510797668,72.54709025135544,215.8197,20.2284,90.3839,3412.9713,5.5053,286.7686,Forest,Clay,3518.3336,1,0,1
21.549451082344575,76.06969924194183,3.874,35.0971,32.5521,375.2987,0.8418,7605.838,Desert,Loam,8418.1777,1,1,0
23.713280667117964,86.50022303753707,17.0413,32.1432,38.1325,296.5728,0.5,48.8096,Desert,Clay,157.0418,1,1,0
8.144350883106357,79.80826974049694,142.9288,27.2692,76.5883,2879.101,4.9947,83.1598,Forest,Clay,3085.539,1,0,1
12.813647161831678,78.00173921482582,46.979,23.1401,44.5082,1081.8746,1.2588,191.5473,Agricultural,Clay,5054.9846,1,1,0
13.461043697468348,87.18871768151803,192.1698,29.4788,79.6775,3960.9715,6.6406,86.9124,Water Body,Loam,380.1281,1,0,1
14.373362510354527,83.33914660244238,35.1504,28.6685,43.7562,1294.4997,1.4285,437.728,Wetland,Loam,1620.2627,0,0,0
21.44072817381963,82.30840851898051,118.7707,22.711,76.5709,2374.2179,3.8601,282.9283,Desert,Silt,856.1539,0,1,1
20.141617498594186,88.64187005015236,32.3879,31.8474,48.6728,722.2963,0.5,115.4845,Water Body,Silt,2767.2497,0,0,0
14.682106199791093,75.15023643285518,183.4686,34.4602,100.0,3944.5476,6.7238,210.7197,Agricultural,Loam,987.4973,1,1,1
13.634911235828852,74.71985415125323,35.5852,27.0601,56.8053,453.3426,1.0318,1181.17,Forest,Silt,453.5339,1,1,0
24.461777288914572,85.14805253454819,114.054,22.6445,90.9682,2245.5989,3.9045,2480.0678,Forest,Sandy,414.523,0,1,1
17.154892325211552,95.55476073536914,23.0165,24.4195,35.1379,696.3524,0.6016,6598.7627,Forest,Peat,2710.2724,1,0,0
17.01001360454201,89.98161876304417,273.8297,29.0249,100.0,4542.3147,7.5748,2021.5113,Agricultural,Rocky,814.014,0,1,1
33.03889305546194,83.47918104089987,9.9792,38.773,25.6609,969.4371,1.1799,205.6862,Desert,Clay,3390.1111,0,1,0
22.054120267297492,70.55049384753885,11.6803,32.6659,37.9048,253.2672,0.5,2964.0739,Urban,Loam,5017.2046,1,1,0
18.0451763309296,91.03939856432972,0.6291,27.3526,52.0601,53.5881,0.8084,6284.4898,Desert,Loam,419.9501,1,1,0
9.268039405007016,77.48301514392145,4.3441,22.2829,50.4287,232.9285,0.5,923.4237,Desert,Silt,1390.1388,1,0,0
18.02600067753835,75.60624868206352,42.9504,22.9114,34.7643,667.0658,1.0686,245.5609,Wetland,Silt,1506.9362,0,1,1
22.28620438843045,68.06898699392201,41.2927,29.8161,56.2891,585.8212,1.7171,61.6614,Urban,Loam,2326.9942,0,0,0
13.772731190176387,83.46504482614789,133.476,22.191,75.9922,2576.1876,4.5013,221.3526,Wetland,Sandy,715.8339,1,1,1
25.45644766707978,84.95817429758068,9.4493,35.7382,34.206,438.1233,0.5,177.0675,Agricultural,Loam,465.2897,0,1,0
23.916645372736486,77.80130844316291,207.6627,31.8897,96.9459,3767.5597,6.161,7320.0688,Forest,Loam,4600.606,1,1,1
15.44290664462013,88.51802696335353,6.0511,15.0258,30.61,284.1686,0.5,241.6928,Forest,Clay,733.4616,1,0,0
14.441412291496087,88.06152378986943,12.6783,27.3447,38.1739,322.222,0.5,244.7441,Forest,Loam,886.7325,1,0,0
20.545288383509195,78.1207797005032,2.7303,38.5881,33.3639,450.1243,1.1554,6375.4639,Urban,Sandy,577.3874,0,1,0
8.943622470542696,92.58658713347427,13.447,19.8644,42.6324,263.2658,0.5,273.8052,Agricultural,Peat,4405.2797,0,0,0
33.51713834081146,75.58564664619918,8.1181,39.2016,54.4207,131.3223,0.5,288.8748,Urban,Peat,2193.086,1,0,0
24.602295920430624,91.49157345978251,202.6626,21.184,81.8438,3303.1997,4.95,266.5227,Forest,Loam,1870.2901,0,0,1
27.997916688798902,88.10121874569145,34.1668,32.6039,39.5436,423.6034,0.9987,277.7296,Forest,Rocky,907.7912,1,0,0
25.24138400782126,83.09171897025544,29.4801,31.188,37.2434,363.3521,0.5,1200.9684,Agricultural,Rocky,299.0581,1,0,0
32.27031133447805,86.16297592151022,209.4764,29.4332,85.7124,3404.2918,5.614,44.9761,Urban,Rocky,12000.0,1,1,1
30.068350731335315,79.85137535608267,142.2733,39.6104,69.4541,2762.3278,5.1164,150.2386,Agricultural,Clay,669.1018,1,1,1
31.277445666167168,87.91308039580458,41.6434,35.2568,54.5463,694.9004,1.016,146.9229,Agricultural,Loam,1997.273,0,1,0
27.621840581540248,70.54962581770667,77.8092,30.5871,67.9377,1746.5339,3.3641,82.3246,Forest,Rocky,1604.7725,0,1,1
27.231948464295208,82.95040527171696,9.6101,32.1707,31.4034,715.7025,0.7083,296.9234,Agricultural,Loam,2482.5606,1,1,0
16.2613075364618,82.1852471888871,22.3372,34.2801,41.1253,627.2637,0.9651,101.1863,Agricultural,Sandy,1661.3552,0,0,0
15.523057845315876,81.35585432788042,109.7934,33.5655,81.1316,2446.7616,4.6805,853.5458,Water Body,Peat,916.6888,1,0,1
32.50964559420355,76.86902915672886,20.9446,43.9565,72.9429,929.3557,0.7481,287.8284,Water Body,Silt,4225.8147,1,1,0
18.672897444668138,68.0440632412185,160.0019,19.4625,82.4514,2843.1193,4.6593,276.3886,Forest,Sandy,5579.0546,0,1,1
22.96411588156445,94.19069072811196,43.5133,38.143,43.2715,579.027,0.5,981.701,Wetland,Sandy,817.5067,1,1,1
21.572333627179262,85.4824442906919,244.375,26.7232,97.9283,4422.0118,6.4301,2866.6867,Agricultural,Loam,2739.0953,1,0,1
19.097658817965602,77.25356257824056,77.1177,31.0568,50.2665,1415.0312,1.5471,961.2041,Agricultural,Clay,1695.4625,0,1,1
26.188426271822507,96.6428044210048,256.0955,19.4969,97.1196,3999.4849,7.3242,280.9299,Forest,Loam,1409.5917,1,0,1
20.089052398809123,75.37378691246249,137.1847,21.2641,81.2956,2824.6947,4.6439,1429.1647,Agricultural,Peat,1115.0947,1,1,1
27.547272497584533,88.72626758967438,145.2775,30.7969,78.3353,2961.4211,5.1606,3153.4564,Agricultural,Rocky,1670.9558,1,0,1
27.04866346321885,73.41825763296707,28.1902,32.3074,57.5482,862.2352,1.9955,4540.0712,Agricultural,Clay,4665.5546,0,1,0
30.32806032480844,88.92829178371153,26.5137,36.5241,56.4853,1300.1836,1.6748,53.9055,Forest,Clay,7651.4528,1,1,0
26.956729307663707,71.88271595403896,135.4092,24.8109,75.2218,2444.2605,4.4951,286.8441,Forest,Loam,2061.8458,1,0,1
28.887670244240642,89.43006961056754,232.7936,26.2392,100.0,3722.39,5.5557,298.518,Forest,Silt,535.7839,0,1,1
25.117986455595677,69.80955612413705,12.8459,34.7894,41.4998,308.0176,0.5,287.7034,Desert,Sandy,11503.3725,1,1,0
26.14378997070995,95.08764437193429,267.941,23.7851,98.0273,4099.7999,6.6116,289.612,Urban,Clay,1963.0224,1,1,1
9.586648906782585,72.98196404367607,47.4784,30.8416,54.3116,863.7127,1.59,1485.5381,Wetland,Clay,848.4569,1,0,0
17.959828082009007,87.76043273993321,2.8575,39.7062,37.7088,453.3955,0.5,289.0936,Desert,Clay,2096.9782,1,0,0
18.290965814937863,77.78328637240872,188.6577,18.1797,90.6628,3099.5877,5.1948,1287.8145,Water Body,Loam,2995.8634,1,1,1
12.956649938588942,75.87411128325266,8.7614,31.968,66.2642,152.8493,0.5,87.8993,Forest,Clay,11783.5593,0,1,0
18.693470890757602,87.83041354541271,3.8441,36.1171,31.1691,160.7678,0.5,5205.8817,Agricultural,Sandy,2490.7372,0,1,0
22.88649387770355,91.9186129128068,101.898,26.7196,77.2528,2313.5126,4.4272,86.7695,Agricultural,Loam,1187.7611,1,0,1
23.382111965388198,69.17530194498892,18.5088,21.2264,45.759,414.3643,0.5,5406.9072,Wetland,Loam,2372.5519,1,0,0
9.068052677190554,69.79172938740129,131.4313,26.7499,76.9879,2997.5833,5.4122,126.6388,Forest,Sandy,9605.6374,0,1,1
13.831681222765386,78.04782701411983,196.8987,19.898,100.0,3709.2158,6.6493,359.6031,Urban,Clay,8501.7319,0,1,1
32.44840367077273,75.58918664121731,1.7611,44.8248,33.8511,116.9316,0.5,128.7103,Forest,Sandy,592.7648,1,1,0
9.215544035341814,83.46974184306231,283.33,31.8238,100.0,4385.161,6.9342,201.1204,Wetland,Silt,2118.5558,1,1,1
27.78287436593757,70.66301227796357,284.309,26.3159,100.0,4252.1891,6.9379,51.8715,Agricultural,Loam,8570.1044,0,0,1
22.578842517575108,71.64767799431633,38.2597,33.5136,43.5132,494.4987,0.5,94.2613,Urban,Sandy,3144.4849,0,1,0
16.63060568089312,79.62373212489214,35.4084,21.2389,49.3964,598.692,0.5,2001.4005,Urban,Clay,1890.6115,1,1,0
31.493164529796335,90.98055500360839,55.9006,25.3977,50.9136,761.5631,0.5,2319.0581,Urban,Sandy,1205.5418,1,0,0
14.415772874131353,71.78941607447773,19.0233,20.6629,38.4491,1295.5785,1.9322,101.3371,Desert,Loam,836.3289,0,1,0
13.511301683068638,71.40205744569754,38.0542,40.7742,45.8978,513.3071,0.9084,101.9939,Urban,Silt,5903.8663,1,1,0
15.203702116490785,96.65612399183965,24.8817,27.4221,50.8849,410.6332,1.2709,182.5465,Urban,Clay,583.1784,0,0,0
18.58862633449836,80.96318752686152,0.4763,19.5557,58.26,50.0,0.5,707.3422,Water Body,Loam,2743.2053,1,1,0
11.5362910608427,75.93294930284566,78.1546,28.3242,69.893,2054.7771,4.3161,238.1448,Agricultural,Sandy,1435.6389,0,1,1
33.64459765888195,77.37437511638062,28.7993,31.2557,42.6762,405.2644,0.835,252.6117,Agricultural,Peat,227.6109,1,1,0
32.860812940174036,90.53315835438264,5.8127,36.613,48.6656,138.1023,0.5,134.964,Agricultural,Loam,2965.2561,0,1,0
14.729386702278052,84.29047943240204,26.9226,30.4362,38.5082,623.9391,0.6822,580.5958,Wetland,Clay,1001.0773,1,0,0
26.62159437788186,83.00622109380667,11.5234,41.3431,39.5764,175.0745,0.5,175.7685,Agricultural,Rocky,1811.9384,1,1,0
18.2249906006913,78.29515501927536,27.2833,28.5819,47.1312,684.3976,1.7937,145.4933,Desert,Loam,1526.2077,1,0,0
17.905748196614926,93.71480764004102,10.8158,34.6912,32.9672,475.8642,0.5967,51.3604,Agricultural,Loam,6794.708,1,0,0
33.38632320756801,85.934269413323,29.9391,31.3128,34.0859,647.4391,0.5,2370.7516,Forest,Clay,258.2193,0,0,0
12.080652004237441,85.93940409746719,172.8293,26.672,71.4025,3256.3479,4.9119,264.8632,Agricultural,Loam,1523.0813,1,1,1
17.024806234212285,74.43087817163409,16.5192,31.9709,45.346,440.6342,0.5337,211.0495,Agricultural,Clay,353.9647,0,0,0
11.782268411386148,75.79300918339445,14.5971,34.2106,44.3738,250.2497,0.7679,205.4421,Agricultural,Silt,3096.8883,0,1,0
21.596392008895982,94.2483672787593,135.1061,24.814,87.8397,2444.3451,3.2603,249.6126,Forest,Sandy,766.4942,1,1,1
9.91718306600989,88.11750024681086,12.6026,27.499,47.1444,471.2452,0.5,4428.4865,Urban,Loam,2987.4218,1,0,0
17.020130179413073,70.87875046506144,47.1293,38.0708,36.8249,608.5148,1.523,135.9618,Agricultural,Clay,4654.0525,1,1,0
16.049119941640793,90.22842921811485,1.376,32.4648,43.9081,85.4651,0.5,234.8114,Forest,Silt,298.065,1,1,0
19.904216936889394,74.84447751300043,12.126,42.8585,47.9193,189.2895,0.5,828.4922,Agricultural,Clay,5694.706,0,0,0
24.090423084729018,92.88127578661263,61.9991,28.1058,54.9599,1015.361,1.0626,94.8391,Water Body,Loam,933.8234,0,1,1
31.853553248026504,82.58629194259642,3.8152,32.7921,46.3172,145.0997,0.5,93.5522,Agricultural,Loam,2177.8928,0,1,0
18.042095299387057,73.46230668966321,42.0663,32.6137,54.3211,856.2449,0.926,277.2633,Agricultural,Silt,982.8151,0,0,0
31.173866059933864,73.94952903809714,61.8759,46.7765,61.6656,813.8115,1.3229,3796.9961,Urban,Sandy,1838.9058,1,0,0
17.8897324275761,68.89454836267153,23.3936,26.3612,44.2162,851.291,1.7608,218.6383,Agricultural,Clay,9636.3317,1,0,0
11.418661606330772,75.5977251030141,67.4483,31.0682,44.0772,3185.0144,3.5542,1253.0571,Forest,Rocky,2022.6752,1,1,0
23.968029432539407,90.49205563531228,44.8861,30.5685,60.7857,1420.211,2.9048,1299.4747,Forest,Clay,3826.4571,1,1,1
17.933902017873553,85.81391807828305,220.1451,27.0342,100.0,3785.9309,5.541,820.6388,Urban,Loam,4189.0393,1,1,1
25.397873913299318,78.77679031385435,0.7287,30.9921,32.5498,430.9504,1.0075,227.0485,Water Body,Rocky,1354.9427,1,1,0
17.82751777723878,84.35397594571417,87.4571,21.0795,65.6471,2428.5781,4.5118,1333.9673,Urban,Loam,1301.9501,1,0,1
27.17391601510559,89.45624945043122,10.7073,35.3711,52.3871,270.1624,0.5,225.9989,Desert,Loam,6610.9217,1,0,0
25.408539311131374,75.32071855939884,103.1303,18.7521,68.3997,2364.1105,3.8234,6800.7197,Agricultural,Rocky,12000.0,0,1,1
8.596531171828921,87.6250674572938,1.8197,29.1234,38.9958,96.8505,0.5,280.8392,Forest,Loam,3427.8081,1,1,0
22.591394351825095,80.79854123259011,7.2879,33.4561,52.3687,336.4295,0.7988,1960.0919,Agricultural,Silt,2576.998,1,1,0
24.26575190094189,68.82789864256353,140.1841,34.3717,99.0155,2689.2848,4.4291,229.0674,Urban,Clay,620.586,0,1,1
25.839639613947092,80.89927041109138,11.5286,32.0632,41.6268,149.8796,0.5,171.3066,Forest,Clay,1321.7244,1,1,0
9.324551128509784,85.3372376881287,6.4618,23.9377,36.3944,320.2141,0.5,130.5548,Urban,Sandy,1267.6588,1,1,0
9.51278659772067,91.18631852867607,27.6288,26.2358,46.4139,654.4212,1.0309,22.4382,Wetland,Sandy,2739.4162,1,0,0
32.252995259220256,81.20414171436039,19.927,29.5219,55.8869,885.3747,1.6585,1265.1592,Agricultural,Loam,261.3562,0,0,0
21.53273612220907,69.17064651456123,18.0825,23.4473,42.6908,844.5203,1.0848,206.6157,Forest,Sandy,457.8682,0,1,0
12.398372718910691,88.18152989132342,139.9672,23.4891,84.6662,2682.9959,5.2351,88.0292,Forest,Clay,3994.6697,1,1,1
14.985214338196906,95.70958649064285,20.2945,26.5986,46.7347,387.7919,0.5,132.5655,Forest,Clay,213.9835,1,1,0
14.875297678621624,92.16381429574692,3.3871,41.2519,30.672,185.4615,1.4073,4414.6183,Agricultural,Loam,6538.4278,0,1,0
13.440863515103045,95.25309168240804,52.9905,34.904,50.1069,1257.9616,1.6381,250.9347,Desert,Peat,1452.9652,0,0,0
31.090286767318425,92.84171838519278,84.1024,22.7125,64.7377,2164.6441,4.7445,3157.6835,Urban,Clay,1768.6735,1,0,1
8.735167133094906,74.30140338166548,260.5972,25.278,81.1726,4837.6376,7.9941,47.6046,Forest,Loam,1404.5135,0,1,1
19.79298357172963,68.03643580573508,2.9526,30.5018,42.1606,99.264,0.5,423.1737,Urban,Loam,1164.6799,1,0,0
23.62122617154257,83.11409786010324,26.252,23.1782,38.6705,495.1401,0.6175,282.831,Agricultural,Sandy,376.5638,0,0,0
29.950952442404247,90.83818599610119,116.982,30.4764,71.006,2276.5602,4.5847,54.4172,Forest,Clay,4208.7726,0,1,1
18.06597724186807,72.39589754234046,4.26,36.3196,34.5569,95.3538,0.5,990.4717,Forest,Loam,969.9286,0,1,0
9.10087840721703,80.07944683837358,24.4853,24.4478,27.3439,797.9377,2.1385,18.6976,Forest,Clay,1786.8358,0,1,1
13.407005212378191,88.44555359417,19.9475,29.0175,51.9286,420.8137,0.9188,158.8503,Urban,Sandy,625.6164,1,0,0
16.502798003900185,85.60113488972037,23.4912,38.1895,41.3776,1323.7228,1.5043,256.2122,Agricultural,Clay,4146.459,1,1,0
30.03080631421058,75.55598258257412,52.7768,36.7246,54.8036,2280.4859,2.5785,917.9455,Agricultural,Peat,1247.2297,0,0,0
9.469073449254804,79.41812853348686,71.6084,18.1996,56.5383,1860.5317,3.4079,77.1115,Agricultural,Loam,1522.7834,0,1,1
25.954592393851872,77.83311680041679,15.9664,37.5494,27.6791,232.0958,0.5,3401.8792,Forest,Clay,6053.8039,1,0,0
24.579177388259215,83.52039998152274,58.5003,36.8328,69.5491,2143.5637,3.5186,6952.4969,Water Body,Clay,8498.1005,0,0,1
12.636529459029141,92.75156723975732,24.811,22.4723,36.0268,339.4006,0.5,882.5731,Agricultural,Peat,433.805,1,0,0
34.893807790259515,73.3927270360208,124.0912,27.0288,77.5143,2475.5613,3.7717,341.6229,Forest,Clay,493.0663,0,1,1
30.390681385115673,78.91231758191483,250.7741,43.026,100.0,3953.4852,5.991,229.1673,Forest,Rocky,3530.0545,0,0,1
8.054666116520579,77.77323868441225,21.9586,30.2972,55.0159,390.3194,0.5,123.7863,Agricultural,Sandy,3359.9691,0,0,0
31.85044192759681,96.06895793089444,20.9842,39.6257,37.8048,293.5635,0.5,110.9771,Agricultural,Loam,559.5428,1,1,0
17.7465012839142,86.31301523863769,150.605,26.5763,80.776,2768.6854,3.819,189.2391,Water Body,Silt,3930.1324,0,1,1
25.36352607191293,84.00493314092023,63.6739,33.4307,41.0216,828.9748,1.1769,81.3414,Agricultural,Peat,2651.4804,0,0,0
9.521236121460788,79.53818470394562,316.2518,15.0,100.0,5054.2161,6.7723,6057.987,Forest,Loam,359.836,0,0,1
11.658955586140358,88.0031089170794,207.8642,22.5166,88.8347,3528.4872,5.4734,991.8677,Forest,Sandy,961.791,1,1,1
27.48081805577244,92.97855123378555,127.3296,34.8018,88.7471,3333.9868,5.4174,6112.7291,Wetland,Clay,3267.5889,0,1,1
15.570929589885443,69.58936163492555,47.635,26.5859,56.9761,1511.2295,1.8256,3772.7396,Agricultural,Clay,1094.2331,0,1,0
18.921044920339938,78.36681811635124,17.1761,29.2075,32.2889,283.2829,0.5,65.3534,Forest,Clay,6505.811,1,0,0
31.483892588755097,93.29312338258939,232.931,27.4339,82.4131,3946.8408,6.8505,10.9443,Wetland,Clay,8066.864,1,0,1
14.139755850408081,74.25406050695248,1.2962,33.6497,44.0119,971.7229,1.2708,795.3591,Desert,Silt,2933.5645,0,0,0
10.176003624880536,84.00811822177306,116.352,18.0185,78.1477,2296.1695,3.3631,1328.0606,Urban,Clay,1552.1415,1,0,1
27.93280517657693,79.5026134542332,290.1673,17.9347,100.0,4867.4757,7.7549,5850.4143,Desert,Loam,3337.7465,1,1,1
31.11800498066912,78.79688387353681,2.4145,32.2251,49.1767,50.0,0.86,294.9656,Desert,Clay,331.4611,0,1,0
33.44327470712665,72.95768762305624,415.316,23.2136,100.0,5915.5122,7.2971,81.3464,Forest,Loam,276.5778,1,0,1
33.01317472175984,82.15015390658098,23.2423,32.9229,48.0793,1083.6745,1.2385,95.4365,Water Body,Clay,393.1463,1,0,0
34.226522227323485,78.56169737111031,113.6863,33.9301,74.8156,2193.8712,3.4385,171.8843,Water Body,Sandy,873.8881,1,1,1
12.536541409202322,75.04425621907714,0.9484,18.7821,35.4561,856.3002,1.8275,4186.8465,Forest,Sandy,2013.4785,1,0,0
23.411014226060622,74.40646119078906,242.6036,21.3321,100.0,4400.1886,6.2464,1204.9466,Urban,Loam,1035.8595,1,1,1
19.55875712536882,87.29770264208146,39.6027,34.7144,37.1566,1045.8689,1.5619,160.9679,Agricultural,Loam,256.4869,1,0,0
19.952729953120766,92.3767304142077,39.8389,24.9208,55.827,665.0344,1.5703,85.8942,Forest,Clay,1217.7096,1,1,1
32.51778633306728,77.89960761069409,7.3264,37.8552,28.5584,117.2089,0.5,5660.4687,Wetland,Loam,5148.1957,0,0,0
29.502799696807443,90.39023733867738,40.5896,29.0399,45.0689,504.4272,0.5,112.9244,Agricultural,Silt,1658.7583,0,1,0
18.755512229687923,78.61812334687484,11.4195,24.1393,40.0449,875.8809,0.7542,228.6151,Urban,Sandy,612.4974,1,1,0
27.1807720602089,73.36577326188255,16.9448,33.9191,32.5228,400.385,0.5482,708.1464,Agricultural,Silt,2837.4383,1,0,0
32.47550746586199,84.11461540293944,95.8964,35.9738,70.1221,2415.3837,4.1214,64.7521,Urban,Clay,671.2183,0,1,1
